0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00
-3.0034462749088836e-22,-6.0068925498177685e-19,3.1415926535897931e+00,9.0103388247266489e-19
-7.6807773159847954e-06,-1.5361551492394579e-02,-3.1415888132027057e+00,7.6807694671463932e-03
-3.0717018871673840e-05,-3.0710922202092296e-02,-3.1415772951054732e+00,1.5355410873417252e-02
-6.9096490127131525e-05,-4.6048004617630610e-02,-3.1415581054718609e+00,2.3023832817322398e-02
-1.2280684907726080e-04,-6.1372691318878174e-02,-3.1415312505669979e+00,3.0685943970841408e-02
-1.9183564633683733e-04,-7.6684874964448355e-02,-3.1414967367473081e+00,3.8341653072240439e-02
-2.7617032521299928e-04,-9.1984448279197606e-02,-3.1414545704604468e+00,4.5990868918940761e-02
-3.7579822176527888e-04,-1.0727130404181055e-01,-3.1414047582452453e+00,5.3633500360440213e-02
-4.9070656485326327e-04,-1.2254533507247373e-01,-3.1413473067316628e+00,6.1269456291288764e-02
-6.2088247617197404e-04,-1.3780643422063971e-01,-3.1412822226407444e+00,6.8898645644119433e-02
-7.6631297027505724e-04,-1.5305449435288362e-01,-3.1412095127845867e+00,7.6520977382735667e-02
-9.2698495458587665e-04,-1.6828940834085376e-01,-3.1411291840663100e+00,8.4136360495256468e-02
-1.1028852293966055e-03,-1.8351106904931813e-01,-3.1410412434800370e+00,9.1744703987320278e-02
-1.2940004878554138e-03,-1.9871936932430889e-01,-3.1409456981108792e+00,9.9345916875348952e-02
-1.5003173159418499e-03,-2.1391420198136621e-01,-3.1408425551349297e+00,1.0693990817987288e-01
-1.7218221924305151e-03,-2.2909545979388365e-01,-3.1407318218192612e+00,1.1452658691891844e-01
-1.9585014888431384e-03,-2.4426303548155659e-01,-3.1406135055219333e+00,1.2210586210145888e-01
-2.2103414693891471e-03,-2.5941682169893560e-01,-3.1404876136920032e+00,1.2967764272092985e-01
-2.4773282908948490e-03,-2.7455671102408652e-01,-3.1403541538695459e+00,1.3724183774881069e-01
-2.7594480027213261e-03,-2.8968259594735896e-01,-3.1402131336856787e+00,1.4479835612827241e-01
-3.0566865466711518e-03,-3.0479436886026490e-01,-3.1400645608625926e+00,1.5234710676789395e-01
-3.3690297568840428e-03,-3.1989192204446920e-01,-3.1399084432135900e+00,1.5988799853544722e-01
-3.6964633597215599e-03,-3.3497514766089398e-01,-3.1397447886431289e+00,1.6742094025175253e-01
-4.0389729736409674e-03,-3.5004393773893794e-01,-3.1395736051468721e+00,1.7494584068460525e-01
-4.3965441090583739e-03,-3.6509818416581297e-01,-3.1393949008117445e+00,1.8246260854277496e-01
-4.7691621682012667e-03,-3.8013777867599940e-01,-3.1392086838159940e+00,1.8997115247007795e-01
-5.1568124449505610e-03,-3.9516261284082188e-01,-3.1390149624292598e+00,1.9747138103952441e-01
-5.5594801246722876e-03,-4.1017257805814700e-01,-3.1388137450126461e+00,2.0496320274754126e-01
