4.89977,-0.990251,-3.13798,0.162918
4.89878,-0.991914,-3.13782,0.161374
4.89779,-0.993574,-3.13766,0.159831
4.89679,-0.995232,-3.1375,0.158289
4.89579,-0.996887,-3.13734,0.156748
4.8948,-0.99854,-3.13719,0.155207
4.8938,-1.00019,-3.13703,0.153668
4.89279,-1.00184,-3.13688,0.152129
4.89179,-1.00348,-3.13673,0.150591
4.89078,-1.00513,-3.13658,0.149055
4.88978,-1.00677,-3.13643,0.147519
4.88877,-1.0084,-3.13629,0.145984
4.88776,-1.01004,-3.13614,0.14445
4.88675,-1.01167,-3.136,0.142916
4.88573,-1.0133,-3.13586,0.141384
4.88472,-1.01493,-3.13572,0.139853
4.8837,-1.01656,-3.13558,0.138323
4.88268,-1.01818,-3.13544,0.136794
4.88166,-1.0198,-3.13531,0.135266
4.88064,-1.02142,-3.13517,0.133739
4.87962,-1.02304,-3.13504,0.132213
4.8786,-1.02465,-3.13491,0.130688
4.87757,-1.02626,-3.13478,0.129164
4.87654,-1.02787,-3.13465,0.127641
4.87551,-1.02947,-3.13453,0.12612
4.87448,-1.03108,-3.1344,0.124599
4.87345,-1.03268,-3.13428,0.12308
4.87241,-1.03428,-3.13416,0.121561
4.87138,-1.03587,-3.13404,0.120044
4.87034,-1.03747,-3.13392,0.118528
4.8693,-1.03906,-3.1338,0.117013
4.86826,-1.04065,-3.13369,0.115499
4.86722,-1.04223,-3.13357,0.113987
4.86618,-1.04382,-3.13346,0.112476
4.86513,-1.0454,-3.13335,0.110966
4.86408,-1.04698,-3.13324,0.109457
4.86303,-1.04855,-3.13313,0.107949
4.86198,-1.05013,-3.13303,0.106443
4.86093,-1.0517,-3.13292,0.104938
4.85988,-1.05327,-3.13282,0.103434
4.85882,-1.05484,-3.13272,0.101931
4.85777,-1.0564,-3.13262,0.10043
4.85671,-1.05796,-3.13252,0.0989299
4.85565,-1.05952,-3.13242,0.0974313
4.85459,-1.06108,-3.13232,0.095934
4.85353,-1.06263,-3.13223,0.094438
4.85246,-1.06419,-3.13214,0.0929434
4.8514,-1.06574,-3.13204,0.0914502
4.85033,-1.06728,-3.13195,0.0899583
4.84926,-1.06883,-3.13187,0.0884679
4.84819,-1.07037,-3.13178,0.0869788
4.84712,-1.07191,-3.13169,0.0854912
4.84604,-1.07345,-3.13161,0.0840049
4.84497,-1.07499,-3.13153,0.0825201
4.84389,-1.07652,-3.13145,0.0810368
4.84282,-1.07805,-3.13137,0.0795549
4.84174,-1.07958,-3.13129,0.0780745
4.84065,-1.0811,-3.13121,0.0765956
4.83957,-1.08263,-3.13114,0.0751181
4.83849,-1.08415,-3.13106,0.0736422
4.8374,-1.08567,-3.13099,0.0721678
4.83631,-1.08718,-3.13092,0.0706949
